更新时间,#genre#
黑莓动画,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1713&tk=e640d0a1bf70
CCTV老故事,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5816&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0966&tk=e640d0a1bf70
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9452&tk=f6cc1e0a0e1a
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3757&tk=b53028476470
浙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7710&tk=b53028476470
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4505&tk=a0c4f6cfaba3
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8910&tk=b53028476470
民视,http://50.7.234.10:8278/ftvhd_taiwan/playlist.m3u8?ct=18335&tid=m15b424641a89&tsum=ba82cdbfb8253c45a13df5354e6d0dbc
经典电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1337&tk=a0c4f6cfaba3
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0155&tk=b53028476470
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0687&tk=b53028476470
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7298&tk=f6cc1e0a0e1a
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2323&tk=a0c4f6cfaba3
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3563&tk=a0c4f6cfaba3
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7570&tk=f6cc1e0a0e1a
CCTV4K,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7103&tk=e640d0a1bf70
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6348&tk=aa0698566417
DAZN2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5145&tk=e640d0a1bf70
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2308&tk=e503191f8e20
八大戏剧,http://50.7.234.10:8278/badadrama/playlist.m3u8?tid=ME4E4734124647341246&ct=19225&tsum=c4e596572a79ad99675ee2137d1cc43d
CBS News Boston (720p),https://cbsn-bos.cbsnstream.cbsnews.com/out/v1/589d66ec6eb8434c96c28de0370d1326/master.m3u8
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0390&tk=e503191f8e20
TV QUISQUEYA (720p),https://cloud5.livescast.com:19360/canaltvquisqueya/canaltvquisqueya.m3u8
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4298&tk=2aca1ad9a849
三立综合,http://50.7.234.10:8278/sanlizhonghe/playlist.m3u8?tid=MB0B8754413687544136&ct=19193&tsum=b815a8eec252a8266b57178e6b336b03
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6862&tk=b53028476470
河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7906&tk=f6cc1e0a0e1a
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2050&tk=e503191f8e20
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6896&tk=a0c4f6cfaba3
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
台视,http://50.7.234.10:8278/ttv_taiwan/playlist.m3u8?tid=MEDE4406594744065947&ct=19193&tsum=079f13bae33c63d33bb128fd265e8466
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6804&tk=b53028476470
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4937&tk=b53028476470
石家庄都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7812&tk=f6cc1e0a0e1a
BBC America,https://dvrfl04.tulix.tv/teleup-bbca/index.m3u8
CCTV16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9800&tk=a0c4f6cfaba3
大爱电视,http://50.7.234.10:8278/daai_twn/playlist.m3u8?tid=ME5E3594665135946651&ct=19249&tsum=1628ac38fd6a79879fccae39de8e845b
金鹰纪实,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4197&tk=f6cc1e0a0e1a
非凡新闻,http://50.7.234.10:8278/feifannews_twn/playlist.m3u8?ct=17874&tid=m050e7aad65f614336734&tsum=4ea1b829d195ac69a6c2ca51b21ae378
Vevo 2K,https://d4dkvp1ga8v8z.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-pkvocv263tp96/Vevo_2K.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai_vendor=SSSLIVE&ads.service_id=USBB4400015F5
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6333&tk=a0c4f6cfaba3
博斯运动2,http://50.7.234.10:8278/bosisport2_twn/playlist.m3u8?tid=mb50f39eebf51&ct=18335&tsum=4f8960c36a3e7f2b069d574293809283
淮安新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5538&tk=b53028476470
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0547&tk=e503191f8e20
探索频道,http://50.7.234.10:8278/discoveryhd_twn/playlist.m3u8?tid=MB0B5177298351772983&ct=19234&tsum=ca4373fe502ea49d281ea1ecdd3531f5
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2634&tk=a0c4f6cfaba3
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2958&tk=2aca1ad9a849
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2206&tk=b53028476470
浙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4359&tk=f6cc1e0a0e1a
求索纪录,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1711&tk=a0c4f6cfaba3
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5905&tk=e640d0a1bf70
贵州卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9095&tk=a0c4f6cfaba3
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2777&tk=e640d0a1bf70
优漫卡通,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5894&tk=e640d0a1bf70
精品体育,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5739&tk=23a9aca1f79f
东森财经,http://50.7.234.10:8278/ettvcaijing_twn/playlist.m3u8?tid=MD5D9010164090101640&ct=19225&tsum=cc229773020f89af853b23d81e0e6371
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8101&tk=e640d0a1bf70
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1948&tk=b53028476470
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5771&tk=e503191f8e20
TVB星河,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5511&tk=e640d0a1bf70
CGTN (IPV6),https://stream1.freetv.fun/2ce85e56f94346a732f41cf0841e982d2b314344e9699cc991fa53c9a924e4a0.m3u8
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8889&tk=e640d0a1bf70
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3000&tk=e640d0a1bf70
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4988&tk=e503191f8e20
Love & Hip Hop,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5d51ddf0369acdb278dfb05e/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c298db8-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=e11538a9-9480-4566-aae4-83bfe5898920
海南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7171&tk=b53028476470
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3380&tk=b53028476470
中天新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0148&tk=97475bb89d45
探索频道,http://50.7.234.10:8278/ba86fcd935/playlist.m3u8?tid=m1b458a366fcb&ct=18335&tsum=6ee1498a5e37d8bd1e3f62954629ed4f
吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9942&tk=e640d0a1bf70
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0855&tk=2aca1ad9a849
CHC家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0321&tk=a0c4f6cfaba3
高平综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=441f8d&tk=6949f8ce7202
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3942&tk=f6cc1e0a0e1a
TVBS欢乐,http://50.7.234.10:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c
甘肃卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0812&tk=e503191f8e20
山西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2779&tk=b53028476470
快乐垂钓,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8454&tk=a0c4f6cfaba3
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5053&tk=a0c4f6cfaba3
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6729&tk=a0c4f6cfaba3
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4766&tk=aa0698566417
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9575&tk=f6cc1e0a0e1a
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3316&tk=e640d0a1bf70
Pluto TV Kenan y Kel (720p),https://service-stitcher.clusters.pluto.tv/stitch/hls/channel/5fcea93ffcf94500071c4b2f/master.m3u8?advertisingId=&appName=web&appVersion=5.14.0-0f5ca04c21649b8c8aad4e56266a23b96d73b83a&app_name=web&clientDeviceType=0&clientID=6fbead95-26b1-415d-998f-1bdef62d10be&clientModelNumber=na&deviceDNT=false&deviceId=6fbead95-26b1-415d-998f-1bdef62d10be&deviceLat=19.4358&deviceLon=-99.1441&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=88.0.4324.150&marketingRegion=VE&serverSideAds=false&sessionID=b8e5a857-714a-11eb-b532-0242ac110002&sid=b8e5a857-714a-11eb-b532-0242ac110002&userId=
善恶边缘：暗黑交锋2025(印度动作片),https://v.lzcdn25.com/20250530/651_adc07f9d/index.m3u8
湖南电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3631&tk=23a9aca1f79f
DISCOVERY,https://stream1.freetv.fun/879d412872ed98ed41f74fd95e8168e21d8eeba2498dcb13d92f0749493c1f87.m3u8
ELTA體育2台,http://50.7.234.10:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9907&tk=b53028476470
广东珠江,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7152&tk=b53028476470
石家庄都市,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0430&tk=7877e7cc41c7
Al Jazeera English (360p),https://live-hls-web-aje-fa.getaj.net/AJE/05.m3u8
魅力足球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8920&tk=a0c4f6cfaba3
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2599&tk=aa0698566417
大湾区卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0931&tk=7877e7cc41c7
浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7233&tk=e503191f8e20
河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5972&tk=f6cc1e0a0e1a
亚洲旅游,http://50.7.234.10:8278/asiatravel_twn/playlist.m3u8?tid=MDAD1549954015499540&ct=19344&tsum=b5f42b47e9e2868d29244c6c106c526c
哈哈炫动,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7393&tk=b53028476470
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8473&tk=a0c4f6cfaba3
TLC 旅游生活,http://50.7.234.10:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0044&tk=e503191f8e20
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3504&tk=a0c4f6cfaba3
ViuTV6,http://50.7.234.10:8278/viusix_twn/playlist.m3u8?tid=MD7D9950629799506297&ct=19234&tsum=83ba3013be3e325b775bcd348b38eab1
河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8798&tk=a0c4f6cfaba3
陕西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7822&tk=e640d0a1bf70
博斯网球,http://50.7.234.10:8278/bositennis_twn/playlist.m3u8?tid=m60f4fd9da4d1&ct=18335&tsum=4d026bfb332da29886aa772f2e149edb
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1414&tk=f6cc1e0a0e1a
CCTV16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2024&tk=aa0698566417
吉林卫视,https://migu.777189.xyz/?migutoken=f20f0a6f27781056f8b78bc8cdf7831e&id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86&type=yy
浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7719&tk=b53028476470
非凡新闻,http://50.7.234.10:8278/feifannews_twn/playlist.m3u8?tid=MACA3363565933635659&ct=19234&tsum=ec8caeb654e3121f9bb3ed39b1759999
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8214&tk=b53028476470
CCTV10,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7682&tk=f6cc1e0a0e1a
翡翠台,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2504&tk=7d4ad8f156e3
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5595&tk=2aca1ad9a849
CCTV17,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6399&tk=2aca1ad9a849
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2846&tk=a0c4f6cfaba3
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6077&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5503&tk=a0c4f6cfaba3
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9594&tk=e640d0a1bf70
TVBS新闻,http://50.7.234.10:8278/tvbs_n/playlist.m3u8?tid=MB6B3640782836407828&ct=19234&tsum=315ac9a0876bc361c6715ac6d5a96777
广西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3508&tk=e503191f8e20
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2146&tk=f6cc1e0a0e1a
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9513&tk=b53028476470
中天新闻,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4672&tk=e640d0a1bf70
东森综合,http://50.7.234.10:8278/ettvzhonghe/playlist.m3u8?tid=m65c4e525f24617101171&ct=17874&tsum=663db593cfeefc92ce4b5d7461988f3f
山东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8795&tk=e640d0a1bf70
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2267&tk=e503191f8e20
CCTV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4070&tk=e640d0a1bf70
爱尔达影剧,http://50.7.234.10:8278/eltayingju_twn/playlist.m3u8?tid=MFBF4492563944925639&ct=19225&tsum=d4fb09f164ea4850c14546a14d075d04
淮安新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1870&tk=e503191f8e20
龙华戏剧,http://50.7.234.10:8278/lunghuaxiju_twn/playlist.m3u8?tid=MF2F2793524427935244&ct=19249&tsum=db1ef83fbbbae9a364979295fd690f7d
浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8106&tk=2aca1ad9a849
三沙卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8133&tk=b53028476470
靖天卡通,http://50.7.234.10:8278/jingtiancartoon_twn/playlist.m3u8?tid=MD1D2636832926368329&ct=19226&tsum=22c17cfa6920f0b4a9d45746ac25c547
游戏风云,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4022&tk=b53028476470
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1184&tk=e503191f8e20
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4400&tk=a0c4f6cfaba3
河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9961&tk=f6cc1e0a0e1a
CCTV14,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2424&tk=f6cc1e0a0e1a
长沙政法,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=ab1c5e&tk=6949f8ce7202
厦门卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7784&tk=a0c4f6cfaba3
歌MV15,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0YC24gUoyvO6Ng.mp4
Super J Tv,https://59d39900ebfb8.streamlock.net/SuperJtv/SuperJtv/playlist.m3u8
深圳卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7831&tk=b53028476470
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9261&tk=aa0698566417
东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7187&tk=f6cc1e0a0e1a
浙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6980&tk=e640d0a1bf70
CCTV17,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5132&tk=b53028476470
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1397&tk=a0c4f6cfaba3
黑莓动画,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5767&tk=a0c4f6cfaba3
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4001&tk=2aca1ad9a849
新加坡国际,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6578&tk=e640d0a1bf70
CCTV16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6999&tk=e503191f8e20
河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4587&tk=a0c4f6cfaba3
奎屯哈萨克语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5d59c1&tk=6949f8ce7202
辽宁卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3387&tk=b53028476470
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5869&tk=e503191f8e20
哈哈炫动,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1317&tk=a0c4f6cfaba3
TVB J2,http://50.7.234.10:8278/j2_twn/playlist.m3u8?tid=MA8A1176878411768784&ct=19225&tsum=fea41bb592165942b9971148376f8b70
LIFE! End Times TV (360p),https://2-fss-1.streamhoster.com/pl_122/200226-1427780-1/playlist.m3u8
美亚电影,http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=MC6C9419277694192776&ct=19234&tsum=43f9d2e13c7cbbce7e5c5ec94fa38750
黑龙江少儿,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4406&tk=f6cc1e0a0e1a
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6229&tk=a0c4f6cfaba3
中天娱乐,http://50.7.234.10:8278/ctient/playlist.m3u8?tid=m6780c60bd34a13540795&ct=17874&tsum=06089e289a460b0685447b7656d550e3
东森洋片,http://50.7.234.10:8278/ettvwestern/playlist.m3u8?tid=mfdfc048e6c2416337202&ct=17874&tsum=cad39b26202d525ea820bee1d69e545f
睛彩篮球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1735&tk=f6cc1e0a0e1a
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9267&tk=b53028476470
八大综合,http://50.7.234.10:8278/badazhonghe/playlist.m3u8?tid=MC5C5422299054222990&ct=19193&tsum=8189d5b21bdeabdffa3d2b2cbeaae0ae
康巴卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5744&tk=7877e7cc41c7
新闻综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0087&tk=97475bb89d45
凤凰中文,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8654&tk=e503191f8e20
南京十八,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9445&tk=b53028476470
兵团卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0687&tk=e640d0a1bf70
睛彩篮球,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8571&tk=e640d0a1bf70
江苏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3106&tk=2aca1ad9a849
浙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8756&tk=f6cc1e0a0e1a
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6413&tk=e503191f8e20
湖北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8590&tk=a0c4f6cfaba3
淘电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8273&tk=e503191f8e20
东南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2264&tk=a0c4f6cfaba3
湖南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0278&tk=f6cc1e0a0e1a
动物星球,http://50.7.234.10:8278/animalplanet_twn/playlist.m3u8?tid=m4da2c053371613331372&ct=17874&tsum=4481f502bb91c2c67964feecfbc4b702
RHK32,http://50.7.234.10:8278/rhk32_twn/playlist.m3u8?tid=MDBD4704174447041744&ct=19249&tsum=763ebe53fc33677d02ebf83b4d558d33
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1811&tk=b53028476470
西藏卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0170&tk=a0c4f6cfaba3
CBS News 24/7 (540p),https://cbsn-us.cbsnstream.cbsnews.com/out/v1/55a8648e8f134e82a470f83d562deeca/master_22.m3u8
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9605&tk=f6cc1e0a0e1a
CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4262&tk=e640d0a1bf70
CNA,http://50.7.234.10:8278/cna/playlist.m3u8?tid=MFAF1272681512726815&ct=19225&tsum=4d6a781648283b1bb018bc5c098432d0
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6373&tk=a0c4f6cfaba3
东森电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9901&tk=e640d0a1bf70
CCTV3,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9659&tk=a0c4f6cfaba3
家庭影院,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4425&tk=e503191f8e20
亚洲旅游,http://50.7.234.10:8278/asiatravel_twn/playlist.m3u8?tid=MB9B9461769094617690&ct=18393&tsum=57c12e5ba95cca684613ec5e14714ff8
Mystery Science Theater 3000 (1080p),https://mst3k-vizio.amagi.tv/playlist.m3u8
翡翠台,http://50.7.234.10:8278/jade_twn/playlist.m3u8?tid=ME6E1330319113303191&ct=19225&tsum=d76985c4965fd63807e131035f66af09
广东卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0297&tk=f6cc1e0a0e1a
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4275&tk=e640d0a1bf70
陕西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3144&tk=f6cc1e0a0e1a
青海卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2712&tk=b53028476470
延边卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0829&tk=a0c4f6cfaba3
云南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2962&tk=f6cc1e0a0e1a
内蒙古卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9320&tk=e503191f8e20
四川卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3770&tk=e503191f8e20
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7664&tk=b53028476470
CCTV16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3491&tk=b53028476470
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0764&tk=e503191f8e20
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8828&tk=f6cc1e0a0e1a
黑龙江卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9197&tk=23a9aca1f79f
黎城综合,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=eb9f5f&tk=6949f8ce7202
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3809&tk=f6cc1e0a0e1a
新疆卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4583&tk=f6cc1e0a0e1a
急先锋(大陆动作片),https://v1.cdnlz1.com/20230918/22202_e6250713/index.m3u8
北京卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3521&tk=b53028476470
湖南经视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0241&tk=23a9aca1f79f
东方卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8918&tk=b53028476470
山东教育卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4531&tk=e640d0a1bf70
深圳卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0658&tk=e640d0a1bf70
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2561&tk=e503191f8e20
河北卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0531&tk=b53028476470
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5583&tk=f6cc1e0a0e1a
龙华电影,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8472&tk=e503191f8e20
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5906&tk=e640d0a1bf70
天津卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9872&tk=f6cc1e0a0e1a
河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9285&tk=e640d0a1bf70
非凡新闻,http://50.7.234.10:8278/feifannews_twn/playlist.m3u8?tid=m050e7aad65f614336734&ct=17874&tsum=4ea1b829d195ac69a6c2ca51b21ae378
CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8245&tk=f6cc1e0a0e1a
东森新闻,http://50.7.234.10:8278/ettvnews/playlist.m3u8?tid=MD8D8672451386724513&ct=19234&tsum=d08fdb1dd5078503ffd859a065bc9290
民视第一,http://50.7.234.10:8278/lunghuajingdian_twn/playlist.m3u8?tid=ME8E7785888977858889&ct=19226&tsum=a7c782372313ea616d8fced1cebdfbab
